id_transaccion,fecha_hora,id_cuenta_origen,id_cuenta_destino,tipo_transaccion,monto,estado,canal,descripcion
TRX-20241222-05511,12/22/2024 10:05,ACC-00326,,DEPOSITO,6615044.26,EXITOSA,WEB,Depósito en cuenta
TRX-20241222-05959,12/22/2024 19:24,ACC-00368,,DEPOSITO,998140.02,PENDIENTE,WEB,Depósito en cuenta
TRX-20241222-07075,12/22/2024 13:15,ACC-00284,,RETIRO,1643013.84,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20241222-08026,12/22/2024 2:57,ACC-00100,ACC-00272,TRANSFERENCIA,320761.98,EXITOSA,APP_MOVIL,Transferencia a ACC-00272
TRX-20241222-08035,12/22/2024 18:06,ACC-00302,,PAGO_SERVICIO,36507.42,EXITOSA,CAJERO,Pago de servicio
TRX-20241222-09489,12/22/2024 10:34,ACC-00061,ACC-00459,TRANSFERENCIA,736733.09,EXITOSA,APP_MOVIL,Transferencia a ACC-00459
TRX-20241223-00800,12/23/2024 3:45,ACC-00406,,DEPOSITO,5196617.67,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241223-03484,12/23/2024 4:20,ACC-00292,ACC-00482,TRANSFERENCIA,3111014.91,EXITOSA,APP_MOVIL,Transferencia a ACC-00482
TRX-20241223-03679,12/23/2024 11:50,ACC-00225,,RETIRO,1545699.78,EXITOSA,WEB,Retiro en cajero
TRX-20241223-04070,12/23/2024 0:17,ACC-00163,,DEPOSITO,3315266.63,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241223-04521,12/23/2024 7:23,ACC-00138,,DEPOSITO,7973459.85,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241223-05260,12/23/2024 21:14,ACC-00186,ACC-00476,TRANSFERENCIA,2702864.59,EXITOSA,APP_MOVIL,Transferencia a ACC-00476
TRX-20241223-06846,12/23/2024 0:33,ACC-00080,,DEPOSITO,1941330.52,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241223-07904,12/23/2024 17:23,ACC-00246,,DEPOSITO,2780707.62,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241223-09095,12/23/2024 0:06,ACC-00136,ACC-00340,TRANSFERENCIA,3245992.24,EXITOSA,APP_MOVIL,Transferencia a ACC-00340
TRX-20241224-01161,12/24/2024 23:35,ACC-00442,,PAGO_SERVICIO,150252.17,EXITOSA,CAJERO,Pago de servicio
TRX-20241224-01687,12/24/2024 23:41,ACC-00329,ACC-00343,TRANSFERENCIA,4887356.52,EXITOSA,APP_MOVIL,Transferencia a ACC-00343
TRX-20241224-01982,12/24/2024 7:48,ACC-00157,ACC-00003,TRANSFERENCIA,2320278.11,EXITOSA,APP_MOVIL,Transferencia a ACC-00003
TRX-20241224-02386,12/24/2024 21:38,ACC-00380,ACC-00310,TRANSFERENCIA,1934093.55,EXITOSA,APP_MOVIL,Transferencia a ACC-00310
TRX-20241224-02627,12/24/2024 11:56,ACC-00289,,DEPOSITO,5063929.51,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241224-02681,12/24/2024 10:48,ACC-00406,,RETIRO,1252968.26,EXITOSA,SUCURSAL,Retiro en cajero
TRX-20241224-05102,12/24/2024 8:09,ACC-00417,,PAGO_SERVICIO,337791.47,EXITOSA,CAJERO,Pago de servicio
TRX-20241224-07279,12/24/2024 16:32,ACC-00428,ACC-00369,TRANSFERENCIA,1645203.41,EXITOSA,CAJERO,Transferencia a ACC-00369
TRX-20241224-08276,12/24/2024 4:55,ACC-00169,,RETIRO,2027562.7,RECHAZADA,WEB,Retiro en cajero
TRX-20241224-08366,12/24/2024 20:07,ACC-00388,ACC-00022,TRANSFERENCIA,1033572.11,RECHAZADA,CAJERO,Transferencia a ACC-00022
TRX-20241225-00349,12/25/2024 11:24,ACC-00363,,DEPOSITO,6064353.23,EXITOSA,WEB,Depósito en cuenta
TRX-20241225-00675,12/25/2024 6:22,ACC-00403,,RETIRO,482668.39,EXITOSA,WEB,Retiro en cajero
TRX-20241225-00913,12/25/2024 15:58,ACC-00098,,RETIRO,1011944.6,EXITOSA,WEB,Retiro en cajero
TRX-20241225-00969,12/25/2024 13:00,ACC-00202,ACC-00382,TRANSFERENCIA,852915.53,PENDIENTE,APP_MOVIL,Transferencia a ACC-00382
TRX-20241225-03889,12/25/2024 21:59,ACC-00110,ACC-00005,TRANSFERENCIA,1427654.7,EXITOSA,APP_MOVIL,Transferencia a ACC-00005
TRX-20241225-04299,12/25/2024 17:50,ACC-00254,,PAGO_SERVICIO,136834.88,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241225-04902,12/25/2024 14:40,ACC-00465,,RETIRO,771704.33,EXITOSA,CAJERO,Retiro en cajero
TRX-20241225-05641,12/25/2024 10:33,ACC-00209,ACC-00154,TRANSFERENCIA,776121.65,EXITOSA,WEB,Transferencia a ACC-00154
TRX-20241225-06452,12/25/2024 15:27,ACC-00373,,DEPOSITO,5352604.91,EXITOSA,WEB,Depósito en cuenta
TRX-20241225-06492,12/25/2024 17:49,ACC-00429,ACC-00441,TRANSFERENCIA,457535.73,EXITOSA,APP_MOVIL,Transferencia a ACC-00441
TRX-20241225-06681,12/25/2024 8:59,ACC-00226,ACC-00388,TRANSFERENCIA,896556.63,EXITOSA,APP_MOVIL,Transferencia a ACC-00388
TRX-20241225-07056,12/25/2024 15:59,ACC-00074,,PAGO_SERVICIO,435624.01,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241225-07064,12/25/2024 12:08,ACC-00352,,PAGO_SERVICIO,341969.2,EXITOSA,WEB,Pago de servicio
TRX-20241225-07533,12/25/2024 15:52,ACC-00287,ACC-00251,TRANSFERENCIA,4111195.19,EXITOSA,APP_MOVIL,Transferencia a ACC-00251
TRX-20241225-09100,12/25/2024 22:51,ACC-00095,,DEPOSITO,5032919.22,EXITOSA,WEB,Depósito en cuenta
TRX-20241225-09708,12/25/2024 6:57,ACC-00491,ACC-00242,TRANSFERENCIA,1510529.48,EXITOSA,WEB,Transferencia a ACC-00242
TRX-20241226-00463,12/26/2024 9:02,ACC-00496,,PAGO_SERVICIO,391466.04,EXITOSA,WEB,Pago de servicio
TRX-20241226-00924,12/26/2024 16:27,ACC-00476,ACC-00456,TRANSFERENCIA,4477183.12,PENDIENTE,APP_MOVIL,Transferencia a ACC-00456
TRX-20241226-01343,12/26/2024 14:01,ACC-00392,ACC-00487,TRANSFERENCIA,822096.42,PENDIENTE,APP_MOVIL,Transferencia a ACC-00487
TRX-20241226-01606,12/26/2024 20:52,ACC-00036,ACC-00489,TRANSFERENCIA,1043291.01,EXITOSA,APP_MOVIL,Transferencia a ACC-00489
TRX-20241226-01617,12/26/2024 17:21,ACC-00208,ACC-00474,TRANSFERENCIA,2242417.5,EXITOSA,WEB,Transferencia a ACC-00474
TRX-20241226-01759,12/26/2024 14:14,ACC-00187,,PAGO_SERVICIO,229332.95,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241226-02284,12/26/2024 4:22,ACC-00121,ACC-00193,TRANSFERENCIA,4955527.5,RECHAZADA,WEB,Transferencia a ACC-00193
TRX-20241226-02655,12/26/2024 17:34,ACC-00004,ACC-00179,TRANSFERENCIA,3777890.04,EXITOSA,APP_MOVIL,Transferencia a ACC-00179
TRX-20241226-02779,12/26/2024 8:06,ACC-00224,ACC-00371,TRANSFERENCIA,2400834.11,EXITOSA,APP_MOVIL,Transferencia a ACC-00371
TRX-20241226-03174,12/26/2024 1:59,ACC-00074,ACC-00256,TRANSFERENCIA,4575239.06,EXITOSA,SUCURSAL,Transferencia a ACC-00256
TRX-20241226-03364,12/26/2024 13:37,ACC-00350,,DEPOSITO,6685682.18,EXITOSA,WEB,Depósito en cuenta
TRX-20241226-03612,12/26/2024 23:22,ACC-00142,,DEPOSITO,1142504.57,EXITOSA,WEB,Depósito en cuenta
TRX-20241226-04638,12/26/2024 6:17,ACC-00195,,PAGO_SERVICIO,202678.57,EXITOSA,WEB,Pago de servicio
TRX-20241226-04873,12/26/2024 14:02,ACC-00179,,DEPOSITO,6886063.67,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241226-05994,12/26/2024 22:05,ACC-00370,,DEPOSITO,3289204.91,EXITOSA,WEB,Depósito en cuenta
TRX-20241226-06584,12/26/2024 10:53,ACC-00217,,RETIRO,2566155.07,PENDIENTE,CAJERO,Retiro en cajero
TRX-20241226-06731,12/26/2024 10:52,ACC-00416,,PAGO_SERVICIO,365839.3,PENDIENTE,APP_MOVIL,Pago de servicio
TRX-20241226-08176,12/26/2024 4:04,ACC-00364,ACC-00271,TRANSFERENCIA,387430.18,EXITOSA,APP_MOVIL,Transferencia a ACC-00271
TRX-20241226-08233,12/26/2024 5:45,ACC-00102,ACC-00454,TRANSFERENCIA,1205562.61,EXITOSA,WEB,Transferencia a ACC-00454
TRX-20241226-08336,12/26/2024 23:33,ACC-00190,,PAGO_SERVICIO,183444.78,EXITOSA,CAJERO,Pago de servicio
TRX-20241226-08630,12/26/2024 4:40,ACC-00382,,DEPOSITO,3136325.41,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241226-09924,12/26/2024 16:18,ACC-00260,,DEPOSITO,758722.82,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241227-00851,12/27/2024 15:56,ACC-00315,ACC-00004,TRANSFERENCIA,4113004.86,EXITOSA,SUCURSAL,Transferencia a ACC-00004
TRX-20241227-01218,12/27/2024 23:07,ACC-00497,,DEPOSITO,736452.38,EXITOSA,WEB,Depósito en cuenta
TRX-20241227-01459,12/27/2024 21:48,ACC-00261,ACC-00386,TRANSFERENCIA,2718090.98,EXITOSA,WEB,Transferencia a ACC-00386
TRX-20241227-01723,12/27/2024 19:23,ACC-00414,ACC-00448,TRANSFERENCIA,67416.6,EXITOSA,WEB,Transferencia a ACC-00448
TRX-20241227-01800,12/27/2024 0:12,ACC-00087,,RETIRO,601286.31,EXITOSA,CAJERO,Retiro en cajero
TRX-20241227-02839,12/27/2024 15:37,ACC-00460,,RETIRO,505612.61,EXITOSA,WEB,Retiro en cajero
TRX-20241227-03602,12/27/2024 22:05,ACC-00342,,PAGO_SERVICIO,427964.93,EXITOSA,SUCURSAL,Pago de servicio
TRX-20241227-03712,12/27/2024 7:49,ACC-00485,,DEPOSITO,4184082.72,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241227-04012,12/27/2024 23:15,ACC-00397,,RETIRO,1059930.41,EXITOSA,WEB,Retiro en cajero
TRX-20241227-04713,12/27/2024 7:49,ACC-00033,ACC-00264,TRANSFERENCIA,3982640.46,EXITOSA,APP_MOVIL,Transferencia a ACC-00264
TRX-20241227-05694,12/27/2024 2:13,ACC-00261,ACC-00274,TRANSFERENCIA,1179906.19,EXITOSA,WEB,Transferencia a ACC-00274
TRX-20241227-06148,12/27/2024 5:09,ACC-00319,,PAGO_SERVICIO,384735.19,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241227-06910,12/27/2024 6:06,ACC-00026,,DEPOSITO,7899510.03,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241227-07785,12/27/2024 6:25,ACC-00247,,PAGO_SERVICIO,401988.77,EXITOSA,WEB,Pago de servicio
TRX-20241227-07941,12/27/2024 1:45,ACC-00378,,PAGO_SERVICIO,373026.32,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241227-08939,12/27/2024 2:24,ACC-00207,,PAGO_SERVICIO,498350.14,EXITOSA,CAJERO,Pago de servicio
TRX-20241227-09055,12/27/2024 20:20,ACC-00107,,DEPOSITO,1373974.75,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241227-09960,12/27/2024 22:25,ACC-00183,,DEPOSITO,8459892.02,PENDIENTE,SUCURSAL,Depósito en cuenta
TRX-20241228-00251,12/28/2024 19:00,ACC-00238,,RETIRO,2420041.74,EXITOSA,WEB,Retiro en cajero
TRX-20241228-04305,12/28/2024 5:18,ACC-00221,ACC-00014,TRANSFERENCIA,2393338.85,EXITOSA,WEB,Transferencia a ACC-00014
TRX-20241228-04433,12/28/2024 8:06,ACC-00181,ACC-00052,TRANSFERENCIA,934211.96,EXITOSA,APP_MOVIL,Transferencia a ACC-00052
TRX-20241228-05008,12/28/2024 12:11,ACC-00179,,DEPOSITO,2044273.14,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241228-05886,12/28/2024 8:47,ACC-00123,,DEPOSITO,3137653.72,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241228-06059,12/28/2024 12:18,ACC-00406,,PAGO_SERVICIO,148215.71,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241228-06875,12/28/2024 13:44,ACC-00309,,DEPOSITO,8449402.1,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241228-07053,12/28/2024 11:25,ACC-00456,ACC-00005,TRANSFERENCIA,4237659.83,EXITOSA,APP_MOVIL,Transferencia a ACC-00005
TRX-20241228-07432,12/28/2024 22:57,ACC-00250,ACC-00293,TRANSFERENCIA,2278385.92,EXITOSA,APP_MOVIL,Transferencia a ACC-00293
TRX-20241228-07837,12/28/2024 0:18,ACC-00478,,PAGO_SERVICIO,483070.98,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241228-08137,12/28/2024 19:16,ACC-00491,,DEPOSITO,1081484.02,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241228-08158,12/28/2024 1:12,ACC-00229,,PAGO_SERVICIO,451162.07,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241228-08913,12/28/2024 13:08,ACC-00146,ACC-00104,TRANSFERENCIA,3222940.26,EXITOSA,SUCURSAL,Transferencia a ACC-00104
TRX-20241228-09184,12/28/2024 13:02,ACC-00172,,PAGO_SERVICIO,34686.24,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241229-02172,12/29/2024 14:54,ACC-00088,,PAGO_SERVICIO,425212.15,EXITOSA,CAJERO,Pago de servicio
TRX-20241229-02290,12/29/2024 8:21,ACC-00388,,DEPOSITO,5001238.04,EXITOSA,CAJERO,Depósito en cuenta
TRX-20241229-02468,12/29/2024 2:00,ACC-00115,,DEPOSITO,8966931.84,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241229-03128,12/29/2024 9:34,ACC-00313,ACC-00273,TRANSFERENCIA,2653934.5,EXITOSA,SUCURSAL,Transferencia a ACC-00273
TRX-20241229-04276,12/29/2024 19:31,ACC-00231,,DEPOSITO,6579650.39,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241229-05921,12/29/2024 22:49,ACC-00278,,PAGO_SERVICIO,381342.29,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241229-08446,12/29/2024 19:06,ACC-00343,ACC-00384,TRANSFERENCIA,4060564.09,EXITOSA,CAJERO,Transferencia a ACC-00384
TRX-20241229-09060,12/29/2024 19:57,ACC-00023,ACC-00136,TRANSFERENCIA,2220840.83,EXITOSA,SUCURSAL,Transferencia a ACC-00136
TRX-20241229-09990,12/29/2024 19:44,ACC-00481,ACC-00292,TRANSFERENCIA,2114427.87,EXITOSA,WEB,Transferencia a ACC-00292
TRX-20241230-00548,12/30/2024 8:51,ACC-00234,ACC-00262,TRANSFERENCIA,1943400.44,RECHAZADA,WEB,Transferencia a ACC-00262
TRX-20241230-01300,12/30/2024 14:31,ACC-00453,,DEPOSITO,989038.97,EXITOSA,WEB,Depósito en cuenta
TRX-20241230-03572,12/30/2024 0:11,ACC-00482,ACC-00272,TRANSFERENCIA,4422819.24,EXITOSA,WEB,Transferencia a ACC-00272
TRX-20241230-03930,12/30/2024 5:41,ACC-00057,,RETIRO,907561.57,EXITOSA,WEB,Retiro en cajero
TRX-20241230-04132,12/30/2024 13:48,ACC-00206,,PAGO_SERVICIO,137934.55,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241230-06557,12/30/2024 17:48,ACC-00453,,RETIRO,774303,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20241230-06726,12/30/2024 12:00,ACC-00061,,DEPOSITO,1533797.16,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241230-09680,12/30/2024 14:32,ACC-00139,ACC-00444,TRANSFERENCIA,586036.82,EXITOSA,SUCURSAL,Transferencia a ACC-00444
TRX-20241231-00714,12/31/2024 7:42,ACC-00382,ACC-00335,TRANSFERENCIA,105397.28,EXITOSA,APP_MOVIL,Transferencia a ACC-00335
TRX-20241231-02160,12/31/2024 1:24,ACC-00373,,DEPOSITO,4246732.91,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241231-02739,12/31/2024 3:14,ACC-00396,,DEPOSITO,825901.35,EXITOSA,WEB,Depósito en cuenta
TRX-20241231-03199,12/31/2024 21:34,ACC-00313,,PAGO_SERVICIO,485157.8,EXITOSA,SUCURSAL,Pago de servicio
TRX-20241231-03525,12/31/2024 19:53,ACC-00184,ACC-00436,TRANSFERENCIA,692857.45,EXITOSA,WEB,Transferencia a ACC-00436
TRX-20241231-03723,12/31/2024 19:32,ACC-00243,,DEPOSITO,3444235.45,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20241231-05235,12/31/2024 3:07,ACC-00233,ACC-00175,TRANSFERENCIA,4706288.28,EXITOSA,APP_MOVIL,Transferencia a ACC-00175
TRX-20241231-05358,12/31/2024 0:47,ACC-00240,,PAGO_SERVICIO,400445.4,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20241231-06565,12/31/2024 20:12,ACC-00457,,PAGO_SERVICIO,150933.25,EXITOSA,WEB,Pago de servicio
TRX-20241231-08545,12/31/2024 16:08,ACC-00191,,RETIRO,2074599.37,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20241231-09248,12/31/2024 9:09,ACC-00240,,PAGO_SERVICIO,319992.51,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250101-00161,1/1/2025 2:23,ACC-00478,,DEPOSITO,7714469.62,EXITOSA,CAJERO,Depósito en cuenta
TRX-20250101-00897,1/1/2025 2:46,ACC-00191,ACC-00238,TRANSFERENCIA,3751640.2,EXITOSA,WEB,Transferencia a ACC-00238
TRX-20250101-01197,1/1/2025 21:48,ACC-00394,ACC-00075,TRANSFERENCIA,2469087.46,PENDIENTE,APP_MOVIL,Transferencia a ACC-00075
TRX-20250101-01926,1/1/2025 7:31,ACC-00024,ACC-00141,TRANSFERENCIA,2271500.24,EXITOSA,CAJERO,Transferencia a ACC-00141
TRX-20250101-01979,1/1/2025 12:40,ACC-00475,,RETIRO,799904.01,EXITOSA,SUCURSAL,Retiro en cajero
TRX-20250101-02828,1/1/2025 11:41,ACC-00499,,DEPOSITO,7796862.78,EXITOSA,WEB,Depósito en cuenta
TRX-20250101-04880,1/1/2025 4:14,ACC-00328,ACC-00101,TRANSFERENCIA,116370.02,EXITOSA,WEB,Transferencia a ACC-00101
TRX-20250101-06453,1/1/2025 16:23,ACC-00231,ACC-00311,TRANSFERENCIA,1291822.61,EXITOSA,SUCURSAL,Transferencia a ACC-00311
TRX-20250101-06936,1/1/2025 11:15,ACC-00090,,DEPOSITO,4943961.13,EXITOSA,WEB,Depósito en cuenta
TRX-20250101-08414,1/1/2025 0:56,ACC-00283,ACC-00016,TRANSFERENCIA,356377.61,EXITOSA,WEB,Transferencia a ACC-00016
TRX-20250102-01036,1/2/2025 9:41,ACC-00079,,DEPOSITO,2062382.38,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250102-01241,1/2/2025 20:30,ACC-00400,,PAGO_SERVICIO,493924.37,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250102-04068,1/2/2025 9:25,ACC-00238,ACC-00063,TRANSFERENCIA,1951614.05,EXITOSA,APP_MOVIL,Transferencia a ACC-00063
TRX-20250102-05133,1/2/2025 15:03,ACC-00174,,RETIRO,910115.7,EXITOSA,WEB,Retiro en cajero
TRX-20250102-05255,1/2/2025 17:39,ACC-00173,ACC-00206,TRANSFERENCIA,1376671.34,EXITOSA,APP_MOVIL,Transferencia a ACC-00206
TRX-20250102-05836,1/2/2025 3:11,ACC-00330,ACC-00366,TRANSFERENCIA,4128355.3,EXITOSA,CAJERO,Transferencia a ACC-00366
TRX-20250102-05954,1/2/2025 17:48,ACC-00004,,RETIRO,74321.6,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250102-06837,1/2/2025 3:02,ACC-00203,ACC-00292,TRANSFERENCIA,3631834.45,EXITOSA,CAJERO,Transferencia a ACC-00292
TRX-20250102-07218,1/2/2025 1:24,ACC-00145,,RETIRO,443448.71,EXITOSA,CAJERO,Retiro en cajero
TRX-20250102-07548,1/2/2025 23:51,ACC-00156,,DEPOSITO,96729.03,EXITOSA,WEB,Depósito en cuenta
TRX-20250102-07605,1/2/2025 12:52,ACC-00379,ACC-00325,TRANSFERENCIA,780057.35,RECHAZADA,WEB,Transferencia a ACC-00325
TRX-20250103-00554,1/3/2025 22:43,ACC-00345,ACC-00462,TRANSFERENCIA,292781.44,EXITOSA,APP_MOVIL,Transferencia a ACC-00462
TRX-20250103-00627,1/3/2025 23:50,ACC-00293,ACC-00462,TRANSFERENCIA,2784642.25,PENDIENTE,WEB,Transferencia a ACC-00462
TRX-20250103-01841,1/3/2025 14:52,ACC-00265,,RETIRO,2819376.12,EXITOSA,WEB,Retiro en cajero
TRX-20250103-02032,1/3/2025 0:31,ACC-00181,ACC-00183,TRANSFERENCIA,3330433.1,EXITOSA,CAJERO,Transferencia a ACC-00183
TRX-20250103-02246,1/3/2025 11:48,ACC-00422,ACC-00001,TRANSFERENCIA,3287954.04,EXITOSA,APP_MOVIL,Transferencia a ACC-00001
TRX-20250103-02712,1/3/2025 23:18,ACC-00093,,RETIRO,2496678.56,PENDIENTE,APP_MOVIL,Retiro en cajero
TRX-20250103-02864,1/3/2025 4:45,ACC-00104,ACC-00109,TRANSFERENCIA,803526.58,EXITOSA,WEB,Transferencia a ACC-00109
TRX-20250103-04193,1/3/2025 0:42,ACC-00448,,PAGO_SERVICIO,231301.93,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250103-04236,1/3/2025 21:55,ACC-00441,,DEPOSITO,9978128.92,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250103-04262,1/3/2025 7:38,ACC-00386,ACC-00041,TRANSFERENCIA,3767625.65,EXITOSA,APP_MOVIL,Transferencia a ACC-00041
TRX-20250103-04931,1/3/2025 23:29,ACC-00177,,PAGO_SERVICIO,65700.98,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250103-05119,1/3/2025 19:25,ACC-00291,ACC-00303,TRANSFERENCIA,3959213.16,EXITOSA,WEB,Transferencia a ACC-00303
TRX-20250103-06089,1/3/2025 15:44,ACC-00222,,PAGO_SERVICIO,448095.86,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250103-06305,1/3/2025 18:22,ACC-00233,,DEPOSITO,4182688.89,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250103-06771,1/3/2025 17:37,ACC-00273,ACC-00166,TRANSFERENCIA,1852208.91,EXITOSA,APP_MOVIL,Transferencia a ACC-00166
TRX-20250103-06999,1/3/2025 16:32,ACC-00179,,PAGO_SERVICIO,412044.59,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250103-08069,1/3/2025 3:11,ACC-00379,ACC-00216,TRANSFERENCIA,1012423.72,PENDIENTE,APP_MOVIL,Transferencia a ACC-00216
TRX-20250104-00840,1/4/2025 19:45,ACC-00151,ACC-00175,TRANSFERENCIA,638187.27,EXITOSA,WEB,Transferencia a ACC-00175
TRX-20250104-01278,1/4/2025 12:17,ACC-00416,ACC-00392,TRANSFERENCIA,3593009.67,EXITOSA,APP_MOVIL,Transferencia a ACC-00392
TRX-20250104-01564,1/4/2025 6:48,ACC-00367,,DEPOSITO,7373369.8,PENDIENTE,WEB,Depósito en cuenta
TRX-20250104-01953,1/4/2025 1:30,ACC-00221,ACC-00261,TRANSFERENCIA,1801750.32,EXITOSA,APP_MOVIL,Transferencia a ACC-00261
TRX-20250104-01961,1/4/2025 21:04,ACC-00465,,DEPOSITO,7541252.49,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250104-01967,1/4/2025 19:19,ACC-00086,,RETIRO,796961.25,EXITOSA,APP_MOVIL,Retiro en cajero
TRX-20250104-02294,1/4/2025 23:20,ACC-00042,ACC-00307,TRANSFERENCIA,3073303.29,EXITOSA,WEB,Transferencia a ACC-00307
TRX-20250104-03306,1/4/2025 7:53,ACC-00496,,DEPOSITO,6181885.85,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250104-04566,1/4/2025 1:43,ACC-00222,ACC-00448,TRANSFERENCIA,1809809.4,EXITOSA,APP_MOVIL,Transferencia a ACC-00448
TRX-20250104-05104,1/4/2025 6:04,ACC-00365,ACC-00172,TRANSFERENCIA,752692.86,EXITOSA,APP_MOVIL,Transferencia a ACC-00172
TRX-20250104-05205,1/4/2025 5:04,ACC-00010,,DEPOSITO,6578542.23,PENDIENTE,WEB,Depósito en cuenta
TRX-20250104-05777,1/4/2025 22:29,ACC-00206,ACC-00088,TRANSFERENCIA,1530641.02,RECHAZADA,WEB,Transferencia a ACC-00088
TRX-20250104-05888,1/4/2025 7:17,ACC-00043,,DEPOSITO,2422908.85,PENDIENTE,WEB,Depósito en cuenta
TRX-20250104-05998,1/4/2025 0:39,ACC-00053,ACC-00229,TRANSFERENCIA,3155951.88,EXITOSA,WEB,Transferencia a ACC-00229
TRX-20250104-06066,1/4/2025 23:23,ACC-00021,,RETIRO,2131023.27,EXITOSA,WEB,Retiro en cajero
TRX-20250104-06149,1/4/2025 2:35,ACC-00056,,PAGO_SERVICIO,443317.24,PENDIENTE,WEB,Pago de servicio
TRX-20250104-06472,1/4/2025 14:48,ACC-00474,ACC-00357,TRANSFERENCIA,420660.18,EXITOSA,APP_MOVIL,Transferencia a ACC-00357
TRX-20250104-07096,1/4/2025 7:35,ACC-00391,,RETIRO,431991.66,EXITOSA,CAJERO,Retiro en cajero
TRX-20250104-07538,1/4/2025 21:09,ACC-00415,,DEPOSITO,3519359.13,EXITOSA,SUCURSAL,Depósito en cuenta
TRX-20250104-07567,1/4/2025 1:33,ACC-00281,,RETIRO,357311.8,EXITOSA,WEB,Retiro en cajero
TRX-20250104-07739,1/4/2025 1:30,ACC-00035,,DEPOSITO,5717678.05,EXITOSA,WEB,Depósito en cuenta
TRX-20250104-07843,1/4/2025 19:09,ACC-00254,,RETIRO,108163.18,EXITOSA,CAJERO,Retiro en cajero
TRX-20250104-08109,1/4/2025 12:10,ACC-00065,ACC-00217,TRANSFERENCIA,1918554.04,EXITOSA,APP_MOVIL,Transferencia a ACC-00217
TRX-20250104-08189,1/4/2025 2:05,ACC-00096,,PAGO_SERVICIO,472094.3,EXITOSA,APP_MOVIL,Pago de servicio
TRX-20250104-09580,1/4/2025 20:04,ACC-00227,ACC-00255,TRANSFERENCIA,680806.02,EXITOSA,APP_MOVIL,Transferencia a ACC-00255
TRX-20250105-00376,1/5/2025 15:12,ACC-00240,,DEPOSITO,2949565.87,PENDIENTE,APP_MOVIL,Depósito en cuenta
TRX-20250105-00405,1/5/2025 9:17,ACC-00149,ACC-00120,TRANSFERENCIA,4389719.1,PENDIENTE,APP_MOVIL,Transferencia a ACC-00120
TRX-20250105-00725,1/5/2025 14:55,ACC-00069,,PAGO_SERVICIO,339758.23,EXITOSA,WEB,Pago de servicio
TRX-20250105-00734,1/5/2025 9:15,ACC-00278,,PAGO_SERVICIO,470944.87,EXITOSA,SUCURSAL,Pago de servicio
TRX-20250105-01244,1/5/2025 14:52,ACC-00436,,DEPOSITO,7619473.14,EXITOSA,APP_MOVIL,Depósito en cuenta
TRX-20250105-01574,1/5/2025 18:36,ACC-00393,ACC-00400,TRANSFERENCIA,1760269.7,EXITOSA,WEB,Transferencia a ACC-00400
